id,ret
1,0.2055665785046116
2,0.198684764324944
3,0.20067810759210522
4,0.2146167278056179
5,0.18667794090590684
6,0.23661522636554516
7,0.2255427796861364
8,0.19727464995679958
9,0.20141291508831075
10,0.18631150005637848
11,0.20152086431215407
12,0.1848605595496093
13,0.1806083207057401
14,0.2073601618080505
15,0.19751871755526584
16,0.19948773617850563
17,0.2099825540738353
18,0.20042608984066046
19,0.20956711574975234
20,0.21478341828309885
21,0.2218346807692269
22,0.23643272990290817
23,0.2126764607145078
24,0.1888604863321992
25,0.2150965128742401
26,0.1930289165163414
27,0.19044507177443135
28,0.21072877597528933
29,0.22019345745394853
30,0.1801100602383909
31,0.21360153075474125
32,0.1877276178822756
33,0.19359753936535515
34,0.21597604197020073
35,0.2072579469373609
36,0.2097560362030885
37,0.18820599830518778
38,0.211135583371686
39,0.22709232565447515
40,0.2116288469653138
41,0.19215912600208157
42,0.21360202368728154
43,0.18944957032047058
44,0.22061624411737357
45,0.17364904841119672
46,0.1990322510030239
47,0.193842294235193
48,0.1966138500791234
49,0.19886064423557823
50,0.21343506364290454
51,0.24152388754188842
52,0.21436509440173301
53,0.2915595411587494
54,0.18352332062760163
55,0.16715557754418944
56,0.18167615025237352
57,0.20999295718563965
58,0.2366654139676277
59,0.21015185207553566
60,0.2109386823474552
61,0.1845105254975918
62,0.22882251908534643
63,0.2886902730172889
64,0.2410609119784525
65,0.24431620414874305
66,0.21195279839693773
67,0.17693353588091415
68,0.226682051532712
69,0.18653201852160667
70,0.19623053461062126
71,0.22288871507570582
72,0.19356762379246933
73,0.14507652579505698
74,0.19311835301003863
75,0.23310412962239035
76,0.19783971046991072
77,0.18097611509162265
78,0.2697918263195705
79,0.23563919892317267
80,0.21225943161072455
81,0.2724909867573135
82,0.23009848633157842
83,0.20057122238608477
84,0.25159172037837785
85,0.1814140127316441
86,0.22511249750200274
87,0.19264821323679265
88,0.1794996739404478
89,0.1922682543663119
90,0.1958664815203713
91,0.19903232508942065
92,0.22142725279122827
93,0.20799695438086457
94,0.23955242698413298
95,0.18503321843824405
96,0.2367051093040194
97,0.19659140893568533
98,0.2214933239367997
99,0.21752508634852102
100,0.2680005978960674
101,0.2339291821124463
102,0.21296850001518508
103,0.2042706226123721
104,0.18460249050204325
105,0.1709993416521872
106,0.18168933708787546
107,0.22029782811953758
108,0.20101945524099957
109,0.21712230387084147
110,0.23693454661316218
111,0.20238572316906334
112,0.19666271644005331
113,0.17267581676992647
114,0.181879504190392
115,0.178245592133788
116,0.2398296163864902
117,0.2270870516107944
118,0.23824431664521922
119,0.22167403268515504
120,0.22228228010523213
121,0.20079844339620218
122,0.21132839033956632
123,0.18178696911608944
124,0.20181489037328343
125,0.20643717618516022
126,0.20091396523395016
127,0.17877389896400991
128,0.20567077702133846
129,0.2041082846982857
130,0.20153205293427354
131,0.2089479186114546
132,0.18215281280989465
133,0.19445713998612396
134,0.21555129925145824
135,0.24353833389393836
136,0.2020968504925451
137,0.21097803202899143
138,0.2378352196226495
139,0.19193774678037287
140,0.21425490488619264
141,0.2311251903607144
142,0.1659665050330949
143,0.18792943632176404
144,0.197655416588278
145,0.2124243005145626
146,0.19466361900485002
147,0.2304297988135633
148,0.20511547865277527
149,0.19823884662152244
150,0.19618002118523256
151,0.17429749399559274
152,0.21519811946927545
153,0.2049908946045332
154,0.2326214327202917
155,0.19931011332182297
156,0.18837642512392022
157,0.2055024204745733
158,0.20617543719071238
159,0.195120803096486
160,0.23465221467701647
161,0.2044915237606748
162,0.20003133006475488
163,0.21522219560327974
164,0.20067583866494423
165,0.2010722131047984
166,0.17575855712732708
167,0.189655196326653
168,0.19024477792682926
169,0.21248411820850804
170,0.1843424510257443
171,0.17467084349488343
172,0.21470670840563613
173,0.22296462766497244
174,0.2104009790857509
175,0.2401401606365404
176,0.19217062586959902
177,0.1850777585899519
178,0.21119679381172682
179,0.2079604998419699
180,0.2591320238809484
181,0.23043413639312887
182,0.19863765908116376
183,0.22953416060302198
184,0.1992152076880614
185,0.17680939326796763
186,0.22061172630010556
187,0.21031415881520701
188,0.2273896181072384
189,0.2164188698630828
190,0.182354389710911
191,0.19512085411859764
192,0.19262723938864806
193,0.19346161765715553
194,0.21886023153719525
195,0.2185539951959728
196,0.21970473696866133
197,0.18701714306043588
198,0.21725655944160036
199,0.2151327072254981
200,0.19996734762847507
201,0.23556386702493587
202,0.1821587673596125
203,0.2030944718952905
204,0.2147766886738173
205,0.2043890965373149
206,0.22207766188036349
207,0.22496915467915538
208,0.20944293551592322
209,0.20884031313712578
210,0.20702905274440528
211,0.21328389700196757
212,0.21936272550485794
213,0.20006670813677757
214,0.20153381421425834
215,0.23206876901331067
216,0.2588249328321449
217,0.2556998428412842
218,0.2122031857542812
219,0.20779450593564644
220,0.21573969441525587
221,0.20939805529032962
222,0.1962670469048559
223,0.21614675168838673
224,0.2716374862451902
225,0.19393952718442073
226,0.20297016857623892
227,0.20298748060865063
228,0.2087159081296734
229,0.17304974419826732
230,0.20284765174312933
231,0.19375369286735297
232,0.16924996548658727
233,0.15927225239384532
234,0.21065300089963257
235,0.1872193770254599
236,0.16924471905334726
237,0.1704421978094115
238,0.2022312803741456
239,0.20652693991933274
240,0.2025456593613443
241,0.20267759189895934
242,0.21926052868946008
243,0.21711247011293935
244,0.19075292350261547
245,0.24130845783978466
246,0.22210971398905516
247,0.21098565405683162
248,0.18946967005053658
249,0.2354563997639693
250,0.18827745487382613
251,0.18890302772726014
252,0.22012881635677953
253,0.21525602264502455
254,0.19849664691244695
255,0.17468777165830082
256,0.16050861818492834
257,0.20769504984682646
258,0.20672614797034417
259,0.19774731096062692
260,0.19871725657792141
261,0.2375636588917589
262,0.21641533306444782
263,0.20482918172697157
264,0.19137347824259612
265,0.2001773399244735
266,0.19183451036923813
267,0.21181902690442186
268,0.2033589458209033
269,0.20802091201469958
270,0.22377953867025538
271,0.19274976355850315
272,0.22205937221440278
273,0.20949227819068192
274,0.2313790726017253
275,0.2133132003082157
276,0.2196396196941548
277,0.21973932256776657
278,0.20178833382161093
279,0.17735764099969414
280,0.2048156050290834
281,0.18443831458727108
282,0.18867330859376924
283,0.17402495353581426
284,0.1973240182069527
285,0.21609209512817987
286,0.24849610247979342
287,0.222313885390741
288,0.2007002501717253
289,0.21827140235031067
290,0.2052552106496063
291,0.20174303082833678
292,0.19965501235720012
293,0.19208924598257054
