id,ret
1,0.3002690220672604
2,0.3098151638452332
3,0.3072340125094273
4,0.3471302752040704
5,0.335317466039474
6,0.3635354047164042
7,0.3477200990144409
8,0.3401271514943441
9,0.34438614538168877
10,0.30984563839871554
11,0.30694605167001743
12,0.2980694465548975
13,0.3068986806500627
14,0.3226694896607022
15,0.3219001076780239
16,0.2994289001984113
17,0.34236239320241335
18,0.3358575562488451
19,0.3121083625546387
20,0.3604590339557544
21,0.31656659728671177
22,0.3197409781793863
23,0.363452730022721
24,0.3642015676132023
25,0.3083605728571357
26,0.3159279861783535
27,0.3321555916422837
28,0.3152459701574764
29,0.3365932129020992
30,0.3003845733371743
31,0.3665196689982742
32,0.308317652728721
33,0.31836745602243777
34,0.31609051985782166
35,0.3316072105474377
36,0.30384265362592267
37,0.29412809131618955
38,0.33642175608816094
39,0.41356328532762354
40,0.3848226572483141
41,0.31743677502962714
42,0.28899504835539924
43,0.3316539301123116
44,0.30885570461315387
45,0.29667857229098005
46,0.31064259360376173
47,0.3214758093151451
48,0.32564567100454134
49,0.3038013179845904
50,0.34408073517997007
51,0.4017232914923238
52,0.3056544232311784
53,0.39902495502228025
54,0.3084964325093982
55,0.31235800218363863
56,0.31687389572377495
57,0.33052752340624686
58,0.3745304125456359
59,0.34078491335923683
60,0.3240395732006509
61,0.3244539750081371
62,0.422502625204874
63,0.45408032644480956
64,0.3447541858769627
65,0.29402188759974207
66,0.28892795963555995
67,0.3026369282860166
68,0.3066093457440275
69,0.3039715081873019
70,0.3182609512984616
71,0.37062193859928605
72,0.3120586913204755
73,0.27071464795841094
74,0.2783693304482318
75,0.32107311925672233
76,0.3307183083482049
77,0.2938802969996653
78,0.3284608797081013
79,0.3271846109428983
80,0.3039462251573386
81,0.32142299889369
82,0.30994563093662303
83,0.33092946890300956
84,0.42330612567525744
85,0.2880389933460184
86,0.2905245307763088
87,0.2991501498915479
88,0.29288968662767717
89,0.2817523151418561
90,0.2975755857277525
91,0.3091990275887179
92,0.3478823631963505
93,0.33024396777293064
94,0.36304325874661225
95,0.29956893077846986
96,0.35233017083284834
97,0.29817498149017463
