id,ret
1,0.2009891307762092
2,0.19930354654517018
3,0.193384076983441
4,0.22289688714899877
5,0.1902116135531451
6,0.2237070982092685
7,0.2367888793258072
8,0.1970465902553755
9,0.196622579898433
10,0.1855902102035755
11,0.20689325165819428
12,0.18179196564733255
13,0.17913674750919717
14,0.21339282354505612
15,0.2019012533197026
16,0.19146407683782324
17,0.22046397938543802
18,0.2063939233719017
19,0.2230728173930377
20,0.221897026181483
21,0.19707679955380247
22,0.23866842301493904
23,0.23364856845470797
24,0.18046869189901457
25,0.23131694539002132
26,0.19899964720920366
27,0.1962984722638737
28,0.19709736760234492
29,0.21173494830553957
30,0.189683675288212
31,0.24019262550787163
32,0.1883456605278382
33,0.18321458308629449
34,0.2225291712425249
35,0.19122085026953986
36,0.2046021665082339
37,0.18524667914162557
38,0.22851994953680194
39,0.24511755638087895
40,0.2182159982489153
41,0.18463354754020173
42,0.19611061376842365
43,0.18979912266333382
44,0.2209516546145413
45,0.1756509665924306
46,0.20505117215564322
47,0.19219992575551045
48,0.18577674171485947
49,0.20375058188931972
50,0.2041550643055557
51,0.2519452785543213
52,0.21249907402775423
53,0.26245365458614395
54,0.1782896673797548
55,0.17421092714915526
56,0.1759294103063704
57,0.19905942718347233
58,0.242515608334066
59,0.21705765359869789
60,0.22420834726899064
61,0.19126950455836375
62,0.24581652943614185
63,0.2855091151569542
64,0.25109227336375894
65,0.24900707873451955
66,0.22641807238419895
67,0.17310185740976586
68,0.22272656227288246
69,0.1804136315149943
70,0.19785304623307168
71,0.2350418468598686
72,0.20158882710432113
73,0.1375343851020233
74,0.1961510107542704
75,0.2433655346998606
76,0.2169470578528212
77,0.17441346746307443
78,0.28150304984448526
79,0.25252307493034387
80,0.23570617473364663
81,0.29485844598231864
82,0.24930303744614787
83,0.20356430380762594
84,0.26158756566206687
85,0.19770212763759137
86,0.22578827600791795
87,0.19218580509189626
88,0.18262031921530314
89,0.20077143170494227
90,0.2169128543395213
91,0.201217924787893
92,0.23353728123622913
93,0.20635369036129156
94,0.2695934173843631
95,0.18912178697577806
96,0.24860414346765397
97,0.21561836799049408
98,0.24227059190080286
99,0.21666493882757049
100,0.2700803123310086
101,0.26259793833219675
102,0.23288129923387232
103,0.22096658402057243
104,0.18531061686148392
105,0.17507666075723605
106,0.18193954485035085
107,0.20355344906564965
108,0.1963678477758778
109,0.22914100846130997
110,0.25178917536185563
111,0.2104125825049689
112,0.21249865095353054
113,0.16899761165813226
114,0.18810477919654156
115,0.16997357626829626
116,0.24615083479069125
117,0.21194458749453102
118,0.2378365773275982
119,0.24462507896502914
120,0.19380520102415516
121,0.20139248535971194
122,0.20193359038455166
123,0.17274354160115418
124,0.2013407971039595
125,0.20989318872021032
126,0.20836104870928027
127,0.17869710183678408
128,0.21625796976113368
129,0.20967853349919047
130,0.18829478524891813
131,0.21824952885278628
132,0.1806296822405276
133,0.19667134806734216
134,0.22251906133821153
135,0.27052664975980123
136,0.1859307827313718
137,0.21667354050616053
138,0.2423987402359296
139,0.18935861678511545
140,0.22136968200100707
141,0.2524573275225867
142,0.15733370382746598
143,0.20148539406629373
144,0.19118852793389757
145,0.21476799885543424
146,0.18318257560489296
147,0.24436417381137213
148,0.1905108841182211
149,0.19797666622523052
150,0.19728333367942907
151,0.17812146792016426
152,0.2183523948837006
153,0.21417818519367984
154,0.24007101337580666
155,0.19241974571677575
156,0.1963486299816907
157,0.20859489835382491
158,0.2117646560746454
159,0.20775435487976224
160,0.21816947159276445
161,0.2148378511269391
